Time,actual,predicted,error,0-11,Nov-21,21-31,31-41,41-51,51 and more
"04/09/2022, 03:30",1.220602989,1.352858937,10.83529606,1,0,0,0,0,0
"04/09/2022, 03:45",0.562635005,1.256099783,123.2530454,0,0,0,0,0,1
"04/09/2022, 04:00",1.46558404,1.356085473,7.471326366,1,0,0,0,0,0
"04/09/2022, 04:15",1.246597052,1.317583078,5.694384235,1,0,0,0,0,0
"04/09/2022, 04:30",1.06794095,1.37321531,28.58532211,0,0,1,0,0,0
"04/09/2022, 04:45",1.514598966,2.048229176,35.23244249,0,0,0,1,0,0
"04/09/2022, 05:00",4.646669865,2.642443859,43.13252423,0,0,0,0,1,0
"04/09/2022, 05:15",-0.045476001,1.60878132,-3637.649056,0,0,0,0,1,0
"04/09/2022, 05:30",5.367327213,2.496029848,53.49585093,0,0,0,0,0,1
"04/09/2022, 05:45",1.357295036,2.158998633,59.06627338,0,0,0,0,0,1
"04/09/2022, 06:00",2.612885952,2.055892724,21.31716571,0,0,1,0,0,0
"04/09/2022, 06:15",-1.191195965,4.845331371,-506.7619026,0,0,1,0,0,0
"04/09/2022, 06:30",5.738192081,2.873199654,49.92848596,0,0,0,0,1,0
"04/09/2022, 06:45",3.648005009,3.129037285,14.22606939,0,1,0,0,0,0
"04/09/2022, 07:00",2.329267025,4.308388635,84.96757088,0,0,0,0,0,1
"04/09/2022, 07:15",1.124326944,4.441172612,295.0072206,0,0,0,0,0,1
"04/09/2022, 07:30",1.737589955,3.483827752,100.4976918,0,0,0,0,0,1
"04/09/2022, 07:45",5.543522835,4.209479761,24.06489724,0,0,1,0,0,0
"04/09/2022, 08:00",4.524559975,3.492158985,22.81771035,0,0,1,0,0,0
"04/09/2022, 08:15",1.048588991,4.16160244,296.8764193,0,0,0,0,0,1
"04/09/2022, 08:30",-0.026319999,3.445081687,-13189.21663,0,0,0,0,0,1
"04/09/2022, 08:45",2.968929052,3.407851481,14.78386387,0,1,0,0,0,0
"04/09/2022, 09:00",3.497052908,4.662251157,33.31943437,0,0,0,1,0,0
"04/09/2022, 09:15",3.200176954,5.019267708,56.84344273,0,0,0,0,0,1
"04/09/2022, 09:30",4.167736053,4.06977129,2.350551044,1,0,0,0,0,0
"04/09/2022, 09:45",2.821491003,5.146067047,82.38821395,0,0,0,0,0,1
"04/09/2022, 10:00",3.77376008,1.473489398,60.95434351,0,0,0,0,0,1
"04/09/2022, 10:15",1.466794014,3.190575296,117.5203379,0,0,0,0,0,1
"04/09/2022, 10:30",2.504554033,3.720851302,48.56342699,0,0,0,0,1,0
"04/09/2022, 10:45",3.199811935,3.327616996,3.994142881,1,0,0,0,0,0
"04/09/2022, 11:00",3.336301088,2.311948198,30.70325078,0,0,1,0,0,0
"04/09/2022, 11:15",4.468503952,2.316032493,48.1698457,0,0,0,0,1,0
"04/09/2022, 11:30",0.41870901,4.772625577,1039.843056,0,0,0,0,0,1
"04/09/2022, 11:45",2.854016066,3.207951665,12.40131768,0,1,0,0,0,0
"04/09/2022, 12:00",0.016623,2.796825862,16725.03677,0,0,0,0,0,1
"04/09/2022, 12:15",1.836127043,4.188838911,128.1344816,0,0,0,0,0,1
"04/09/2022, 12:30",2.897576094,3.414090651,17.82574609,0,1,0,0,0,0
"04/09/2022, 12:45",2.602123976,3.373762739,29.65418903,0,0,1,0,0,0
"04/09/2022, 13:00",2.201558113,4.040579617,83.53272591,0,0,0,0,0,1
"04/09/2022, 13:15",2.770317078,3.799740136,37.15903375,0,0,0,1,0,0
"04/09/2022, 13:30",1.768543005,4.057070541,129.4018596,0,0,0,0,0,1
"04/09/2022, 13:45",0.175347999,1.982148796,1030.408563,0,0,0,0,0,1
"04/09/2022, 14:00",1.320225,3.889858985,194.6360647,0,0,0,0,0,1
"04/09/2022, 14:15",1.31378901,2.353050876,79.10416799,0,0,0,0,0,1
"04/09/2022, 14:30",4.016907215,4.664417565,16.11962426,0,1,0,0,0,0
"04/09/2022, 14:45",5.345348835,2.587596971,51.59161636,0,0,0,0,0,1
"04/09/2022, 15:00",3.052990913,4.353916798,42.6115217,0,0,0,0,1,0
"04/09/2022, 15:15",4.310387135,2.832338139,34.29040013,0,0,0,1,0,0
"04/09/2022, 15:30",4.493769169,4.724391457,5.13204572,1,0,0,0,0,0
"04/09/2022, 15:45",3.314950943,4.354687977,31.36508056,0,0,0,1,0,0
"04/09/2022, 16:00",4.115736008,3.075994687,25.26258533,0,0,1,0,0,0
"04/09/2022, 16:15",2.9007411,4.396590889,51.56784894,0,0,0,0,0,1
"04/09/2022, 16:30",-0.084426999,3.746544135,-4537.613772,0,0,0,0,0,1
"04/09/2022, 16:45",1.303459048,3.032621732,132.6595329,0,0,0,0,0,1
"04/09/2022, 17:00",2.09147501,5.525320411,164.1829515,0,0,0,0,0,1
"04/09/2022, 17:15",1.66298604,4.118638599,147.6652539,0,0,0,0,0,1
"04/09/2022, 17:30",-1.275557995,4.239835736,-432.3906677,0,0,0,0,0,1
"04/09/2022, 17:45",2.596277952,4.24528631,63.51432275,0,0,0,0,0,1
"04/09/2022, 18:00",0.281964988,4.575660193,1522.776014,0,0,0,0,0,1
"04/09/2022, 18:15",5.80945015,5.610781741,3.419745481,1,0,0,0,0,0
"04/09/2022, 18:30",7.038049221,4.056418574,42.36444721,0,0,0,0,1,0
"04/09/2022, 18:45",3.030200958,4.787430942,57.99054282,0,0,0,0,0,1
"04/09/2022, 19:00",0.806137025,4.056805638,403.2402076,0,0,0,0,0,1
"04/09/2022, 19:15",4.185965061,4.414189422,5.452132485,1,0,0,0,0,0
"04/09/2022, 19:30",-0.597994983,4.801278591,-902.8961325,1,0,0,0,0,0
"04/09/2022, 19:45",4.430465221,2.940323782,33.63397216,0,0,0,1,0,0
"04/09/2022, 20:00",4.31010294,3.330043957,22.73864444,0,0,1,0,0,0
"04/09/2022, 20:15",7.385940075,4.755633611,35.61234505,0,0,0,1,0,0
"04/09/2022, 20:30",3.869008064,2.441507631,36.895773,0,0,0,1,0,0
"04/09/2022, 20:45",-0.210406005,2.059280109,-1078.717366,0,0,0,1,0,0
"04/09/2022, 21:00",0.221701995,4.819392657,2073.815647,0,0,0,0,0,1
"04/09/2022, 21:15",5.865355968,2.285671717,61.03098039,0,0,0,0,0,1
"04/09/2022, 21:30",2.024307013,3.527822751,74.27310819,0,0,0,0,0,1
"04/09/2022, 21:45",2.98687911,2.809516055,5.938072783,1,0,0,0,0,0
"04/09/2022, 22:00",3.283823013,4.210638118,28.22366191,0,0,1,0,0,0
"04/09/2022, 22:15",2.887926102,3.078670269,6.604883933,1,0,0,0,0,0
"04/09/2022, 22:30",4.947552204,4.117276061,16.78155397,0,1,0,0,0,0
"04/09/2022, 22:45",3.580739021,4.127377236,15.26607249,0,1,0,0,0,0
"04/09/2022, 23:00",4.419262886,0.819840232,81.44848468,0,0,0,0,0,1
"04/09/2022, 23:15",3.241628885,1.403287741,56.71041346,0,0,0,0,0,1
"04/09/2022, 23:30",5.367520809,3.611600363,32.71380789,0,0,0,1,0,0
"04/09/2022, 23:45",0.634800017,2.555112737,302.5067216,0,0,0,0,0,1
"05/09/2022, 00:00",1.860870004,2.179306039,17.11221281,0,1,0,0,0,0
"05/09/2022, 00:15",0.706420004,2.185431492,209.3671583,0,0,0,0,0,1
"05/09/2022, 00:30",0.894474983,1.35910362,51.94428528,0,0,0,0,0,1
"05/09/2022, 00:45",0.906674981,1.231194651,35.79228244,0,0,0,1,0,0
"05/09/2022, 01:00",1.124688029,1.325356904,17.84218107,0,1,0,0,0,0
"05/09/2022, 01:15",0.795540988,0.964092845,21.18707387,0,0,1,0,0,0
"05/09/2022, 01:30",1.356433988,1.012241513,25.3748047,0,0,1,0,0,0
"05/09/2022, 01:45",1.093404055,1.543730372,41.1857186,0,0,0,0,1,0
"05/09/2022, 02:00",1.368808031,1.059294137,22.61192852,0,0,1,0,0,0
"05/09/2022, 02:15",1.24078095,1.07505531,13.35655902,0,1,0,0,0,0
"05/09/2022, 02:30",1.357095003,0.850918204,37.29855302,0,0,0,1,0,0
"05/09/2022, 02:45",1.482220054,1.040177754,29.82298743,0,0,1,0,0,0
"05/09/2022, 03:00",1.192000985,1.144500345,3.984949715,1,0,0,0,0,0
"05/09/2022, 03:15",1.595834017,1.341586447,15.9319558,0,1,0,0,0,0
"05/09/2022, 03:30",1.187178969,1.889808363,59.18479118,0,0,0,0,0,1
"05/09/2022, 03:45",1.23298502,1.230363155,0.212643743,1,0,0,0,0,0
"05/09/2022, 04:00",1.399767995,1.38419562,1.112496871,1,0,0,0,0,0
"05/09/2022, 04:15",1.258136988,1.120055819,10.97505047,1,0,0,0,0,0
"05/09/2022, 04:30",0.877515018,1.03864596,18.36218629,0,1,0,0,0,0
"05/09/2022, 04:45",1.269400954,1.488427711,17.25434,0,1,0,0,0,0
"05/09/2022, 05:00",2.894808054,2.677416927,7.50969057,1,0,0,0,0,0
"05/09/2022, 05:15",1.657279015,2.091662973,26.21067149,0,0,1,0,0,0
"05/09/2022, 05:30",-0.248521,2.825170648,-1236.79353,0,0,1,0,0,0
"05/09/2022, 05:45",5.728844166,2.720054984,52.52000394,0,0,0,0,0,1
"05/09/2022, 06:00",0.381067008,2.910278487,663.7183031,0,0,0,0,0,1
"05/09/2022, 06:15",5.069126129,5.002604401,1.312291824,1,0,0,0,0,0
"05/09/2022, 06:30",3.134360075,2.968661451,5.28652164,1,0,0,0,0,0
"05/09/2022, 06:45",1.445633054,4.16379351,188.0256161,0,0,0,0,0,1
"05/09/2022, 07:00",4.414895058,4.11587044,6.773085519,1,0,0,0,0,0
"05/09/2022, 07:15",2.08534503,4.956596089,137.6870982,0,0,0,0,0,1
"05/09/2022, 07:30",3.799566984,4.249806523,11.84975923,0,1,0,0,0,0
"05/09/2022, 07:45",3.547868013,4.653858113,31.17337218,0,0,0,1,0,0
"05/09/2022, 08:00",5.784114838,5.381034851,6.968741082,1,0,0,0,0,0
"05/09/2022, 08:15",3.994033098,3.805850619,4.711590373,1,0,0,0,0,0
"05/09/2022, 08:30",4.200623989,4.526810002,7.765179983,1,0,0,0,0,0
"05/09/2022, 08:45",4.377065182,5.073377231,15.90819464,0,1,0,0,0,0
"05/09/2022, 09:00",3.590781927,3.574828488,0.444288724,1,0,0,0,0,0
"05/09/2022, 09:15",4.194600105,5.040996957,20.17824895,0,1,0,0,0,0
"05/09/2022, 09:30",6.37494278,4.87035233,23.60163067,0,0,1,0,0,0
"05/09/2022, 09:45",1.004758,4.327114035,330.6623123,0,0,0,0,0,1
"05/09/2022, 10:00",6.373752117,4.830235975,24.21675826,0,0,1,0,0,0
"05/09/2022, 10:15",6.753286839,4.442581964,34.21600371,0,0,0,1,0,0
"05/09/2022, 10:30",3.082736015,5.614049733,82.11256836,0,0,0,0,0,1
"05/09/2022, 10:45",4.491210938,4.46486032,0.586715211,1,0,0,0,0,0
"05/09/2022, 11:00",3.865472078,3.539141959,8.442180214,1,0,0,0,0,0
"05/09/2022, 11:15",2.850625992,4.836577001,69.66718941,0,0,0,0,0,1
"05/09/2022, 11:30",3.087876081,5.082432938,64.59316386,0,0,0,0,0,1
"05/09/2022, 11:45",2.57469511,4.329304528,68.1482406,0,0,0,0,0,1
"05/09/2022, 12:00",0.910547018,3.330706576,265.7918273,0,0,0,0,0,1
"05/09/2022, 12:15",0.206439003,6.506979895,3052.010909,0,0,0,0,0,1
"05/09/2022, 12:30",1.547003984,5.272512269,240.8208591,0,0,0,0,0,1
"05/09/2022, 12:45",3.734776974,4.28030324,14.60666244,0,1,0,0,0,0
"05/09/2022, 13:00",0.91000998,2.724754101,199.4202438,0,0,0,0,0,1
"05/09/2022, 13:15",1.479876041,4.958990836,235.0950146,0,0,0,0,0,1
"05/09/2022, 13:30",4.955224037,4.619389197,6.777389622,1,0,0,0,0,0
"05/09/2022, 13:45",4.290242195,4.057067677,5.434996605,1,0,0,0,0,0
"05/09/2022, 14:00",5.24012804,4.385227799,16.31449145,0,1,0,0,0,0
"05/09/2022, 14:15",3.421142101,3.824737287,11.79708921,0,1,0,0,0,0
"05/09/2022, 14:30",3.199505091,3.79673301,18.66625937,0,1,0,0,0,0
"05/09/2022, 14:45",4.608141899,4.168641657,9.53747198,1,0,0,0,0,0
"05/09/2022, 15:00",4.076372147,3.731102627,8.470019598,1,0,0,0,0,0
"05/09/2022, 15:15",2.537357092,3.964585221,56.24861133,0,0,0,0,0,1
"05/09/2022, 15:30",6.343187809,4.239314574,33.16744353,0,0,0,1,0,0
"05/09/2022, 15:45",2.632328033,4.413348329,67.65951179,0,0,0,0,0,1
"05/09/2022, 16:00",-0.760734022,4.89489243,-743.443344,0,0,0,0,0,1
"05/09/2022, 16:15",2.24101305,3.816888619,70.31978544,0,0,0,0,0,1
"05/09/2022, 16:30",3.10324502,3.987485135,28.49404765,0,0,1,0,0,0
"05/09/2022, 16:45",4.8857131,5.203102982,6.496285711,1,0,0,0,0,0
"05/09/2022, 17:00",5.935903072,3.392585492,42.84634619,0,0,0,0,1,0
"05/09/2022, 17:15",4.280057907,4.997731853,16.76785598,0,1,0,0,0,0
"05/09/2022, 17:30",1.851752996,5.687681127,207.1511772,0,0,0,0,0,1
"05/09/2022, 17:45",4.955401897,4.985492629,0.607230904,1,0,0,0,0,0
"05/09/2022, 18:00",4.685469151,5.432121241,15.93548193,0,1,0,0,0,0
"05/09/2022, 18:15",5.057355881,4.557811654,9.877577122,1,0,0,0,0,0
"05/09/2022, 18:30",1.371170998,4.781242109,248.6977274,0,0,0,0,0,1
"05/09/2022, 18:45",2.738267899,7.232029557,164.1096424,0,0,0,0,0,1
"05/09/2022, 19:00",4.016821861,5.325541067,32.58096205,0,0,0,1,0,0
"05/09/2022, 19:15",2.880873919,4.402438355,52.81607173,0,0,0,0,0,1
"05/09/2022, 19:30",0.739612997,4.268645547,477.1458269,0,0,0,0,0,1
"05/09/2022, 19:45",2.780951023,4.217087463,51.64191774,0,0,0,0,0,1
"05/09/2022, 20:00",3.435218096,5.819495273,69.40686472,0,0,0,0,0,1
"05/09/2022, 20:15",5.13233614,5.034813499,1.900160822,1,0,0,0,0,0
"05/09/2022, 20:30",2.687674999,4.939391124,83.77933069,0,0,0,0,0,1
"05/09/2022, 20:45",2.068491936,4.782209051,131.1930236,0,0,0,0,0,1
"05/09/2022, 21:00",4.737802982,3.739387417,21.07338716,0,0,1,0,0,0
"05/09/2022, 21:15",2.969336987,1.820734513,38.68211925,0,0,0,1,0,0
"05/09/2022, 21:30",4.347132206,4.167064738,4.142212827,1,0,0,0,0,0
"05/09/2022, 21:45",1.153424025,2.887344184,150.3280773,0,0,0,0,0,1
"05/09/2022, 22:00",3.092601061,4.274093023,38.20382709,0,0,0,1,0,0
"05/09/2022, 22:15",2.643656015,4.61917575,74.72680726,0,0,0,0,0,1
"05/09/2022, 22:30",-2.134613037,5.328238416,-349.6114435,0,0,0,0,0,1
"05/09/2022, 22:45",1.700158954,5.023901317,195.4959773,0,0,0,0,0,1
"05/09/2022, 23:00",5.435354233,3.362010354,38.14551527,0,0,0,1,0,0
"05/09/2022, 23:15",0.043333001,3.35685519,7646.64831,0,0,0,0,0,1
"05/09/2022, 23:30",6.735414028,2.997216273,55.50063797,0,0,0,0,0,1
"05/09/2022, 23:45",2.930787086,2.857496917,2.500699177,1,0,0,0,0,0
"06/09/2022, 00:00",7.477392197,1.955865628,73.84294448,0,0,0,0,0,1
"06/09/2022, 00:15",1.313418984,2.252314824,71.48486898,0,0,0,0,0,1
"06/09/2022, 00:30",1.493981957,1.411576837,5.515804225,1,0,0,0,0,0
"06/09/2022, 00:45",1.141178012,1.29107461,13.13525115,0,1,0,0,0,0
"06/09/2022, 01:00",0.741164029,1.323771597,78.60710255,0,0,0,0,0,1
"06/09/2022, 01:15",0.731647015,1.167904788,59.62680969,0,0,0,0,0,1
"06/09/2022, 01:30",0.868746996,1.28716535,48.1634303,0,0,0,0,1,0
"06/09/2022, 01:45",1.041242003,1.277686113,22.70789208,0,0,1,0,0,0
"06/09/2022, 02:00",1.137012959,1.369845104,20.47752784,0,1,0,0,0,0
"06/09/2022, 02:15",1.223425984,1.304057652,6.590645368,1,0,0,0,0,0
"06/09/2022, 02:30",1.233098984,1.341714251,8.808316977,1,0,0,0,0,0
"06/09/2022, 02:45",1.433761954,1.313557303,8.383863912,1,0,0,0,0,0
"06/09/2022, 03:00",0.911053002,1.4354514,57.55959281,0,0,0,0,0,1
"06/09/2022, 03:15",1.069509029,1.550105804,44.93620551,0,0,0,0,1,0
"06/09/2022, 03:30",0.901466012,1.482713234,64.47799636,0,0,0,0,0,1
"06/09/2022, 03:45",0.965059996,1.499338067,55.3621612,0,0,0,0,0,1
"06/09/2022, 04:00",1.044760942,1.583009505,51.51882518,0,0,0,0,0,1
"06/09/2022, 04:15",1.157824039,1.415331498,22.2406385,0,0,1,0,0,0
"06/09/2022, 04:30",1.173002005,1.205461852,2.767245615,1,0,0,0,0,0
"06/09/2022, 04:45",1.492802978,1.544871193,3.487949577,1,0,0,0,0,0
"06/09/2022, 05:00",1.613767028,2.207701349,36.80421716,0,0,0,1,0,0
"06/09/2022, 05:15",1.687080026,2.084449494,23.55368221,0,0,1,0,0,0
"06/09/2022, 05:30",1.333737016,2.597178584,94.72943716,0,0,0,0,0,1
"06/09/2022, 05:45",0.893450022,3.422396913,283.0540969,0,0,0,0,0,1
"06/09/2022, 06:00",5.272333145,1.863637677,64.65250534,0,0,0,0,0,1
"06/09/2022, 06:15",2.624536991,4.750071526,80.98702903,0,0,0,0,0,1
"06/09/2022, 06:30",1.245533943,2.376839277,90.82894454,0,0,0,0,0,1
"06/09/2022, 06:45",4.521674156,4.131878102,8.620613531,1,0,0,0,0,0
"06/09/2022, 07:00",3.210325956,4.181224502,30.24298962,0,0,1,0,0,0
"06/09/2022, 07:15",1.845321059,4.699663913,154.680013,0,0,0,0,0,1
"06/09/2022, 07:30",2.230972052,4.421719086,98.19697348,0,0,0,0,0,1
"06/09/2022, 07:45",4.427772999,3.674654746,17.00896259,0,1,0,0,0,0
"06/09/2022, 08:00",0.918713987,4.860875344,429.0956068,0,0,0,0,0,1
"06/09/2022, 08:15",5.371040821,3.427868219,36.17869733,0,0,0,1,0,0
"06/09/2022, 08:30",4.456285,3.549841094,20.34079746,0,1,0,0,0,0
"06/09/2022, 08:45",4.265958786,4.759333134,11.56538009,0,1,0,0,0,0
"06/09/2022, 09:00",5.609482765,3.970601296,29.21626712,0,0,1,0,0,0
"06/09/2022, 09:15",2.050988913,4.555848575,122.1293614,0,0,0,0,0,1
"06/09/2022, 09:30",4.966791153,3.421384829,31.11478369,0,0,0,1,0,0
"06/09/2022, 09:45",5.410257816,3.601935989,33.42394926,0,0,0,1,0,0
"06/09/2022, 10:00",7.676750183,4.705648068,38.70260259,0,0,0,1,0,0
"06/09/2022, 10:15",4.821428776,4.524667859,6.155040976,1,0,0,0,0,0
"06/09/2022, 10:30",4.672688007,4.490623355,3.89635798,1,0,0,0,0,0
"06/09/2022, 10:45",3.827603102,4.083252391,6.679096098,1,0,0,0,0,0
"06/09/2022, 11:00",1.46610105,4.360419834,197.4160501,0,0,0,0,0,1
"06/09/2022, 11:15",1.942950964,3.917892099,101.6464734,0,0,0,0,0,1
"06/09/2022, 11:30",5.034200191,3.999141168,20.56054553,0,1,0,0,0,0
"06/09/2022, 11:45",3.718915939,3.373420596,9.290216515,1,0,0,0,0,0
"06/09/2022, 12:00",1.121184945,3.175253178,183.2051208,0,0,0,0,0,1
"06/09/2022, 12:15",4.343689919,3.940051934,9.292513793,1,0,0,0,0,0
"06/09/2022, 12:30",3.575485945,3.616423583,1.144953125,1,0,0,0,0,0
"06/09/2022, 12:45",2.425447941,3.761218751,55.07315935,0,0,0,0,0,1
"06/09/2022, 13:00",4.510038853,2.583025795,42.72719417,0,0,0,0,1,0
"06/09/2022, 13:15",3.951076984,3.274947071,17.11254718,0,1,0,0,0,0
"06/09/2022, 13:30",5.549816132,3.288494134,40.74589039,0,0,0,1,0,0
"06/09/2022, 13:45",4.127932072,3.170132351,23.20289443,0,0,1,0,0,0
"06/09/2022, 14:00",0.896613002,4.037840176,350.3437008,0,0,0,0,0,1
"06/09/2022, 14:15",0.896613002,3.079802346,243.4929384,0,0,0,0,0,1
"06/09/2022, 14:30",0.896613002,3.710489112,313.8339622,0,0,0,0,0,1
"06/09/2022, 14:45",7.875249863,4.235692489,46.21513523,0,0,0,0,1,0
"06/09/2022, 15:00",3.146636009,3.651502907,16.04465521,0,1,0,0,0,0
"06/09/2022, 15:15",0.649084985,4.135460699,537.1216088,0,0,0,0,0,1
"06/09/2022, 15:30",1.972162962,4.168106091,111.346941,0,0,0,0,0,1
"06/09/2022, 15:45",3.763983965,3.136354518,16.6746047,0,1,0,0,0,0
"06/09/2022, 16:00",1.233459949,4.22927078,242.8786466,0,0,0,0,0,1
"06/09/2022, 16:15",2.739548922,3.79312861,38.45814467,0,0,0,1,0,0
"06/09/2022, 16:30",4.567057133,4.470872879,2.106044463,1,0,0,0,0,0
"06/09/2022, 16:45",3.953850985,4.533993888,14.67285704,0,1,0,0,0,0
"06/09/2022, 17:00",2.602035999,4.883303499,87.6724035,0,0,0,0,0,1
"06/09/2022, 17:15",4.110063076,4.708394241,14.55771248,0,1,0,0,0,0
"06/09/2022, 17:30",3.637571096,4.935695887,35.68658196,0,0,0,1,0,0
"06/09/2022, 17:45",2.179692984,4.816377473,120.9658657,0,0,0,0,0,1
"06/09/2022, 18:00",1.732530951,4.35188303,151.1864523,0,0,0,0,0,1
"06/09/2022, 18:15",3.845103979,4.341322291,12.90519878,0,1,0,0,0,0
"06/09/2022, 18:30",6.046368122,4.350716996,28.04412651,0,0,1,0,0,0
"06/09/2022, 18:45",1.344782948,4.700097776,249.506051,0,0,0,0,0,1
"06/09/2022, 19:00",1.424463034,4.476068449,214.2284736,0,0,0,0,0,1
"06/09/2022, 19:15",4.0704422,4.626702452,13.66584328,0,1,0,0,0,0
"06/09/2022, 19:30",4.314073086,3.887472662,9.888576659,1,0,0,0,0,0
"06/09/2022, 19:45",3.966634035,3.611184806,8.960978655,1,0,0,0,0,0
"06/09/2022, 20:00",0.780588984,5.191609025,565.0886871,0,0,0,0,0,1
"06/09/2022, 20:15",4.098681927,3.958690453,3.415524231,1,0,0,0,0,0
"06/09/2022, 20:30",1.763123989,3.6965096,109.656815,0,0,0,0,0,1
"06/09/2022, 20:45",4.365161896,3.046493399,30.20892531,0,0,1,0,0,0
"06/09/2022, 21:00",4.76335907,3.5741629,24.96549498,0,0,1,0,0,0
"06/09/2022, 21:15",0.450062007,3.053985143,578.5698627,0,0,0,0,0,1
"06/09/2022, 21:30",0.895657003,4.111955309,359.099331,0,0,0,0,0,1
"06/09/2022, 21:45",5.55555582,3.361482668,39.49331486,0,0,0,1,0,0
"06/09/2022, 22:00",2.780108929,4.290425396,54.32580181,0,0,0,0,0,1
"06/09/2022, 22:15",0.867543995,2.375245023,173.7895757,0,0,0,0,0,1
"06/09/2022, 22:30",2.447417021,2.914580095,19.08800462,0,1,0,0,0,0
"06/09/2022, 22:45",-1.91289103,3.850255108,-301.2793749,0,1,0,0,0,0
"06/09/2022, 23:00",4.637951851,3.696455927,20.299821,0,1,0,0,0,0
"06/09/2022, 23:15",-1.683570981,3.097100599,-283.9602033,0,1,0,0,0,0
"06/09/2022, 23:30",3.241075039,4.545866054,40.25796995,0,0,0,1,0,0
"06/09/2022, 23:45",2.894570112,2.863429272,1.075836431,1,0,0,0,0,0
"07/09/2022, 00:00",2.049798012,3.786911104,84.74557403,0,0,0,0,0,1
"07/09/2022, 00:15",1.526090026,2.772002479,81.64082276,0,0,0,0,0,1
"07/09/2022, 00:30",1.258515,1.359980881,8.062349757,1,0,0,0,0,0
"07/09/2022, 00:45",0.735238016,1.226394051,66.80231771,0,0,0,0,0,1
"07/09/2022, 01:00",1.227092981,1.145510364,6.648446248,1,0,0,0,0,0
"07/09/2022, 01:15",0.897409976,1.10767965,23.43072619,0,0,1,0,0,0
"07/09/2022, 01:30",0.862149,1.358011401,57.51469883,0,0,0,0,0,1
"07/09/2022, 01:45",0.951563001,1.341250861,40.95239721,0,0,0,1,0,0
"07/09/2022, 02:00",1.333611965,1.399312893,4.926540056,1,0,0,0,0,0
"07/09/2022, 02:15",1.082885027,1.438304901,32.82157065,0,0,0,1,0,0
"07/09/2022, 02:30",1.105319977,1.39342674,26.06546243,0,0,1,0,0,0
"07/09/2022, 02:45",0.997111022,1.432000795,43.61498002,0,0,0,0,1,0
"07/09/2022, 03:00",0.820367992,1.325709891,61.59941689,0,0,0,0,0,1
"07/09/2022, 03:15",1.20501101,1.509893215,25.3011966,0,0,1,0,0,0
"07/09/2022, 03:30",1.036409974,1.327820343,28.11728719,0,0,1,0,0,0
"07/09/2022, 03:45",1.007894039,1.394073302,38.31546251,0,0,0,1,0,0
"07/09/2022, 04:00",1.356531024,1.35027889,0.460891339,1,0,0,0,0,0
"07/09/2022, 04:15",1.083909988,1.346533501,24.22927329,0,0,1,0,0,0
"07/09/2022, 04:30",1.151085973,0.94917326,17.54106277,0,1,0,0,0,0
"07/09/2022, 04:45",1.270792007,1.399382782,10.11894741,1,0,0,0,0,0
"07/09/2022, 05:00",2.775055885,2.450002545,11.71339798,0,1,0,0,0,0
"07/09/2022, 05:15",2.752382994,2.020224709,26.60088684,0,0,1,0,0,0
"07/09/2022, 05:30",1.501072049,2.272304084,51.37874861,0,0,0,0,0,1
"07/09/2022, 05:45",0.054051001,3.44214403,6268.326149,0,0,0,0,0,1
"07/09/2022, 06:00",2.674743891,2.708274056,1.253584131,1,0,0,0,0,0
"07/09/2022, 06:15",-1.124268055,4.977604961,-542.74183,1,0,0,0,0,0
"07/09/2022, 06:30",0.510739982,2.935118133,474.6795309,0,0,0,0,0,1
"07/09/2022, 06:45",4.898345947,4.160485238,15.06346667,0,1,0,0,0,0
"07/09/2022, 07:00",2.415637016,4.481990314,85.54072007,0,0,0,0,0,1
"07/09/2022, 07:15",2.076735973,4.382895434,111.0473113,0,0,0,0,0,1
"07/09/2022, 07:30",2.10193491,4.593534795,118.538394,0,0,0,0,0,1
"07/09/2022, 07:45",4.002038002,4.559344733,13.92557318,0,1,0,0,0,0
"07/09/2022, 08:00",3.376518965,3.819586528,13.12202203,0,1,0,0,0,0
"07/09/2022, 08:15",3.125741005,5.258433303,68.22997474,0,0,0,0,0,1
"07/09/2022, 08:30",3.833024025,4.830796313,26.03094272,0,0,1,0,0,0
"07/09/2022, 08:45",2.912972927,6.203037477,112.9452498,0,0,0,0,0,1
"07/09/2022, 09:00",6.549584866,5.10892694,21.9961716,0,0,1,0,0,0
"07/09/2022, 09:15",5.001479149,4.942023861,1.188754082,1,0,0,0,0,0
"07/09/2022, 09:30",4.529839039,4.755791509,4.988090489,1,0,0,0,0,0
"07/09/2022, 09:45",6.806422234,5.42663576,20.2718319,0,1,0,0,0,0
"07/09/2022, 10:00",8.193490028,5.846162523,28.64868935,0,0,1,0,0,0
"07/09/2022, 10:15",5.912882805,5.353834117,9.454756788,1,0,0,0,0,0
"07/09/2022, 10:30",3.783786058,3.478476685,8.068885717,1,0,0,0,0,0
"07/09/2022, 10:45",0.000772,4.111130983,532429.9201,0,0,0,0,0,1
"07/09/2022, 11:00",0.160670996,3.6657045,2181.49734,0,0,0,0,0,1
"07/09/2022, 11:15",2.82307601,4.50871861,59.70943021,0,0,0,0,0,1
"07/09/2022, 11:30",2.64130497,4.628031456,75.21761058,0,0,0,0,0,1
"07/09/2022, 11:45",3.220643997,4.132484436,28.31236361,0,0,1,0,0,0
"07/09/2022, 12:00",2.131210089,2.174331421,2.023326179,1,0,0,0,0,0
"07/09/2022, 12:15",1.909963965,5.124377058,168.2970544,0,0,0,0,0,1
